# DC;Descritivo DC;# UN;Descritivo UN;# CAT;Descritivo CAT;# SCAT;Descritivo SCAT;# UB;Descritivo UB
21;CASA;38;Casa-Mesa/Mobiliário;3804;Mobiliário Outdoor;08;Almofadas E Puffs;03;Coch. Espregui.
21;CASA;38;Casa-Mesa/Mobiliário;3804;Mobiliário Outdoor;08;Almofadas E Puffs;04;Almofadas 
21;CASA;38;Casa-Mesa/Mobiliário;3804;Mobiliário Outdoor;08;Almofadas E Puffs;05;Outros Texteis
21;CASA;38;Casa-Mesa/Mobiliário;3804;Mobiliário Outdoor;09;Baloiços;01;Baloiços De Jardim
21;CASA;38;Casa-Mesa/Mobiliário;3804;Mobiliário Outdoor;09;Baloiços;02;Redes
21;CASA;38;Casa-Mesa/Mobiliário;3804;Mobiliário Outdoor;95;Swf-Outdoor;95;Swf-Outdoor
21;CASA;40;Casa–Têxteis/Decor;4000;Movimentos À Un 40;00;Movimentos Secção;00;Movimentos Secção
21;CASA;40;Casa–Têxteis/Decor;4000;Movimentos À Un 40;99;Outros Movimentos;99;Outros Movimentos
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;01;Almofadas;01;Básicas
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;01;Almofadas;02;Anatómicas
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;01;Almofadas;03;Especiais
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;01;Almofadas;04;Penas
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;01;Almofadas;05;Fronhas
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;01;Almofadas;06;Outros Almofadas
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;02;Protetores Colchões;01;Impermeáveis
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;02;Protetores Colchões;02;Não Impermeáveis
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;02;Protetores Colchões;03;Outros Prot Colch
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;03;Edredões;01;Edredões Poliester
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;03;Edredões;02;Edredões Penas
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;03;Edredões;03;Outros Edredões
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;04;Roupa De Cama;01;Fronhas
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;04;Roupa De Cama;02;Lençois Ajustáveis
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;04;Roupa De Cama;03;Lençol Individual
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;04;Roupa De Cama;04;Jogo Capa
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;04;Roupa De Cama;05;Jogo Lençóis
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;05;Seasonal Bedroom;01;Edredões
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;05;Seasonal Bedroom;02;Mantas
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;05;Seasonal Bedroom;03;Térmicos
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;05;Seasonal Bedroom;04;Flanelas
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;05;Seasonal Bedroom;05;Microfibra
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;05;Seasonal Bedroom;06;Sacos Água Quente
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;05;Seasonal Bedroom;07;Colchas
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;05;Seasonal Bedroom;08;Outros Sazonais
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;06;Colchões;01;Molas
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;06;Colchões;02;Espuma
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;06;Colchões;03;Enrolados
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;06;Colchões;04;Bases
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;06;Colchões;05;Packs
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;06;Colchões;06;Outros Colchões
21;CASA;40;Casa–Têxteis/Decor;4001;Quarto;95;Swf - Quarto;95;Swf - Quarto
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;01;Têxteis;01;Almofadas Decorat
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;01;Têxteis;02;Coxins
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;01;Têxteis;03;Cortinados
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;01;Têxteis;04;Tapa Frinchas
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;01;Têxteis;05;Outros Têxteis
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;02;Tapeçaria;01;Pequeno
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;02;Tapeçaria;02;Grande
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;02;Tapeçaria;03;Capachos
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;02;Tapeçaria;04;Passadeiras
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;02;Tapeçaria;05;Outros Tapeçaria
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;03;Molduras;01;Básicas
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;03;Molduras;02;Decoradas
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;03;Molduras;03;Infantis
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;03;Molduras;04;Multifotos
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;03;Molduras;05;Quadros Decorativos
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;03;Molduras;06;Outros Molduras
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;04;Velas;01;Copos
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;04;Velas;02;Tealights
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;04;Velas;03;Litúrgicas
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;04;Velas;04;Candelabro
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;04;Velas;05;Citronelas
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;04;Velas;06;Pilares
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;04;Velas;07;Suportes
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;04;Velas;08;Outros Velas
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;05;Ambientadores;01;Difusores
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;05;Ambientadores;02;Incensos/Pot Pourrit
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;05;Ambientadores;03;Outros Ambientadores
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;06;Acessórios Decoração;01;Jarras
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;06;Acessórios Decoração;02;Lanternas
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;06;Acessórios Decoração;03;Caixas E Baús
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;06;Acessórios Decoração;04;Placas Decorativas
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;06;Acessórios Decoração;05;Relógios
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;06;Acessórios Decoração;06;Outros Ac Dec
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;07;Artificial Plants;01;Hastes Artificias
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;07;Artificial Plants;02;Plantas Artif C/Vaso
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;07;Artificial Plants;03;Outros Pl Art
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;08;Caixas E Cestos;01;Vime
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;08;Caixas E Cestos;02;Cartao
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;08;Caixas E Cestos;03;Tecido
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;08;Caixas E Cestos;04;Papel
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;08;Caixas E Cestos;05;Plastico
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;08;Caixas E Cestos;06;Metal
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;08;Caixas E Cestos;07;Madeira/Bamboo
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;08;Caixas E Cestos;08;Seagrass
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;08;Caixas E Cestos;09;Outros Cx E Cestos
21;CASA;40;Casa–Têxteis/Decor;4002;Decoração;95;Swf - Decoração;95;Swf - Decoração
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;01;Toalhas De Banho;01;Bidé Lisa
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;01;Toalhas De Banho;02;Bidé Decorada
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;01;Toalhas De Banho;03;Mãos Lisa
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;01;Toalhas De Banho;04;Mãos Decorada
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;01;Toalhas De Banho;05;Banho Lisa
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;01;Toalhas De Banho;06;Banho Decorada
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;01;Toalhas De Banho;07;Toalhão Liso
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;01;Toalhas De Banho;08;Toalhão Decorado
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;01;Toalhas De Banho;09;Saída Banho Lisa
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;01;Toalhas De Banho;10;Saída Banho Decorada
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;01;Toalhas De Banho;11;Conj Toalhas
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;01;Toalhas De Banho;12;Roupoes
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;01;Toalhas De Banho;13;Outros Toalhas
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;02;Acessórios De Banho;01;Tapetes Wc
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;02;Acessórios De Banho;02;Tapetes Banheira
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;02;Acessórios De Banho;03;Baldes Wc
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;02;Acessórios De Banho;04;Piaçabas
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;02;Acessórios De Banho;05;Balanças Wc
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;02;Acessórios De Banho;06;Cortinas Wc
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;02;Acessórios De Banho;07;Copos
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;02;Acessórios De Banho;08;Doseadores
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;02;Acessórios De Banho;09;Saboneteiras
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;02;Acessórios De Banho;10;Varões
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;02;Acessórios De Banho;11;Espelhos
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;02;Acessórios De Banho;12;Grande Porte
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;02;Acessórios De Banho;13;Packs
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;02;Acessórios De Banho;14;Outros Ac Banho
21;CASA;40;Casa–Têxteis/Decor;4003;Banho;95;Swf - Banho;95;Swf - Banho
21;CASA;40;Casa–Têxteis/Decor;4004;Têxteis;01;Têxteis Mesa;01;Protetores De Mesa
21;CASA;40;Casa–Têxteis/Decor;4004;Têxteis;01;Têxteis Mesa;02;Toalhas
21;CASA;40;Casa–Têxteis/Decor;4004;Têxteis;01;Têxteis Mesa;03;Toalhas Pvc
21;CASA;40;Casa–Têxteis/Decor;4004;Têxteis;01;Têxteis Mesa;04;Individuais
21;CASA;40;Casa–Têxteis/Decor;4004;Têxteis;01;Têxteis Mesa;05;Guardanapos
21;CASA;40;Casa–Têxteis/Decor;4004;Têxteis;01;Têxteis Mesa;06;Runners
21;CASA;40;Casa–Têxteis/Decor;4004;Têxteis;01;Têxteis Mesa;07;Packs Têxtil Mesa
21;CASA;40;Casa–Têxteis/Decor;4004;Têxteis;01;Têxteis Mesa;08;Outros Tex Mesa
21;CASA;40;Casa–Têxteis/Decor;4004;Têxteis;02;Têxteis Cozinha;01;Aventais
21;CASA;40;Casa–Têxteis/Decor;4004;Têxteis;02;Têxteis Cozinha;02;Luvas
21;CASA;40;Casa–Têxteis/Decor;4004;Têxteis;02;Têxteis Cozinha;03;Pegas
21;CASA;40;Casa–Têxteis/Decor;4004;Têxteis;02;Têxteis Cozinha;04;Panos Felpo
21;CASA;40;Casa–Têxteis/Decor;4004;Têxteis;02;Têxteis Cozinha;05;Panos Sarja
21;CASA;40;Casa–Têxteis/Decor;4004;Têxteis;02;Têxteis Cozinha;06;Panos Favo
21;CASA;40;Casa–Têxteis/Decor;4004;Têxteis;02;Têxteis Cozinha;07;Sacos Pão
21;CASA;40;Casa–Têxteis/Decor;4004;Têxteis;02;Têxteis Cozinha;08;Packs Têxtil Cozinha
21;CASA;40;Casa–Têxteis/Decor;4004;Têxteis;02;Têxteis Cozinha;09;Outros Tex Coz
21;CASA;40;Casa–Têxteis/Decor;4004;Têxteis;95;Swf - Têxteis;95;Swf - Têxteis
21;CASA;40;Casa–Têxteis/Decor;4005;Temáticas;01;Natal;01;Árvores
21;CASA;40;Casa–Têxteis/Decor;4005;Temáticas;01;Natal;02;Bolas E Ornamentos
21;CASA;40;Casa–Têxteis/Decor;4005;Temáticas;01;Natal;03;Bonecos
21;CASA;40;Casa–Têxteis/Decor;4005;Temáticas;01;Natal;04;Decorativo
21;CASA;40;Casa–Têxteis/Decor;4005;Temáticas;01;Natal;05;Luzes
21;CASA;40;Casa–Têxteis/Decor;4005;Temáticas;01;Natal;06;Roupa
21;CASA;40;Casa–Têxteis/Decor;4005;Temáticas;01;Natal;07;Coroas
21;CASA;40;Casa–Têxteis/Decor;4005;Temáticas;01;Natal;08;Presépios
21;CASA;40;Casa–Têxteis/Decor;4005;Temáticas;01;Natal;09;Fitas
21;CASA;40;Casa–Têxteis/Decor;4005;Temáticas;01;Natal;10;Plantas Artif
21;CASA;40;Casa–Têxteis/Decor;4005;Temáticas;01;Natal;11;Outros Natal
21;CASA;40;Casa–Têxteis/Decor;4005;Temáticas;02;Páscoa;01;Decoração
21;CASA;40;Casa–Têxteis/Decor;4005;Temáticas;02;Páscoa;02;Plantas Artif
21;CASA;40;Casa–Têxteis/Decor;4005;Temáticas;03;Halloween;01;Halloween
21;CASA;40;Casa–Têxteis/Decor;4005;Temáticas;95;Swf - Temáticas;95;Swf - Temáticas
23;BAZAR;30;Bagagens & Desporto;3000;MOVIMENTOS À UN 30;00;Movimentos à secção;00;Movimentos à secção
23;BAZAR;30;Bagagens & Desporto;3000;MOVIMENTOS À UN 30;99;Outros Movimentos;99;Outros Movimentos
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;01;Lixo;01;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;01;Lixo;03;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;01;Lixo;05;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;01;Lixo;07;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;01;Lixo;09;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;01;Lixo;11;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;01;Lixo;13;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;01;Lixo;15;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;01;Lixo;17;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;02;Lixo;01;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;02;Lixo;03;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;02;Lixo;05;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;02;Lixo;07;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;02;Lixo;09;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;02;Lixo;11;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;03;Lixo;01;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;03;Lixo;03;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;03;Lixo;05;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;03;Lixo;07;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;03;Lixo;09;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;03;Lixo;11;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;03;Lixo;13;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;03;Lixo;15;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;03;Lixo;17;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;03;Lixo;19;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;03;Lixo;21;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;04;Lixo;01;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;04;Lixo;03;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;04;Lixo;05;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;04;Lixo;07;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;04;Lixo;09;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;04;Lixo;11;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;04;Lixo;13;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;04;Lixo;15;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;04;Lixo;17;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;04;Lixo;19;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;04;Lixo;21;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;05;Lixo;01;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;05;Lixo;03;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;05;Lixo;05;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;05;Lixo;07;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;05;Lixo;09;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;06;Lixo;01;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;06;Lixo;03;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;06;Lixo;05;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;06;Lixo;07;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;06;Lixo;09;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;06;Lixo;11;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;06;Lixo;13;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;07;Lixo;01;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;07;Lixo;03;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;07;Lixo;05;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;07;Lixo;07;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;07;Lixo;09;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;07;Lixo;11;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;08;Lixo;01;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;08;Lixo;03;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;08;Lixo;05;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;08;Lixo;07;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;08;Lixo;09;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;08;Lixo;11;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;08;Lixo;13;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;08;Lixo;15;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;08;Lixo;17;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;09;Lixo;01;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;09;Lixo;03;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;09;Lixo;05;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;09;Lixo;07;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;09;Lixo;09;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;09;Lixo;11;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;09;Lixo;13;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;10;Lixo;01;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;10;Lixo;03;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;10;Lixo;05;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;11;Lixo;01;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;11;Lixo;03;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;11;Lixo;05;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;11;Lixo;07;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;11;Lixo;09;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;11;Lixo;11;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;12;Lixo;01;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;12;Lixo;03;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;12;Lixo;05;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;12;Lixo;07;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;12;Lixo;09;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;12;Lixo;11;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;12;Lixo;13;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;12;Lixo;15;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;12;Lixo;17;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;12;Lixo;19;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;12;Lixo;21;Lixo
23;BAZAR;30;Bagagens & Desporto;3001;Lixo;12;Lixo;23;Lixo
23;Bazar;30;Bagagens & Desporto;3004;Bagagem;10;Trolley Cabine;01;Lixo
23;BAZAR;30;Bagagens & Desporto;3004;Bagagem;10;Trolley Cabine;02;Maleável 2 Rodas
23;Bazar;30;Bagagens & Desporto;3004;Bagagem;10;Trolley Cabine;03;Lixo
23;BAZAR;30;Bagagens & Desporto;3004;Bagagem;10;Trolley Cabine;04;Maleável 4 Rodas
23;Bazar;30;Bagagens & Desporto;3004;Bagagem;10;Trolley Cabine;05;Lixo
23;Bazar;30;Bagagens & Desporto;3004;Bagagem;10;Trolley Cabine;07;Lixo
23;BAZAR;30;Bagagens & Desporto;3004;Bagagem;10;Trolley Cabine;08;Maleável 8 Rodas
23;Bazar;30;Bagagens & Desporto;3004;Bagagem;10;Trolley Cabine;09;Lixo
23;Bazar;30;Bagagens & Desporto;3004;Bagagem;10;Trolley Cabine;11;Lixo
23;BAZAR;30;Bagagens & Desporto;3004;Bagagem;10;Trolley Cabine;12;Rígido 2 Rodas
23;Bazar;30;Bagagens & Desporto;3004;Bagagem;10;Trolley Cabine;13;Lixo
23;BAZAR;30;Bagagens & Desporto;3004;Bagagem;10;Trolley Cabine;14;Rígido 4 Rodas
23;BAZAR;30;Bagagens & Desporto;3004;Bagagem;10;Trolley Cabine;18;Rígido 8 Rodas
23;Bazar;30;Bagagens & Desporto;3004;Bagagem;20;Trolley Medio;01;Lixo
23;BAZAR;30;Bagagens & Desporto;3004;Bagagem;20;Trolley Medio;02;Maleável 2 Rodas
23;Bazar;30;Bagagens & Desporto;3004;Bagagem;20;Trolley Medio;03;Lixo
23;BAZAR;30;Bagagens & Desporto;3004;Bagagem;20;Trolley Medio;04;Maleável 4 Rodas
23;Bazar;30;Bagagens & Desporto;3004;Bagagem;20;Trolley Medio;05;Lixo
23;BAZAR;30;Bagagens & Desporto;3004;Bagagem;20;Trolley Medio;08;Maleável 8 Rodas
23;BAZAR;30;Bagagens & Desporto;3004;Bagagem;20;Trolley Medio;12;Rígido 2 Rodas
23;BAZAR;30;Bagagens & Desporto;3004;Bagagem;20;Trolley Medio;14;Rígido 4 Rodas
23;BAZAR;30;Bagagens & Desporto;3004;Bagagem;20;Trolley Medio;18;Rígido 8 Rodas
23;Bazar;30;Bagagens & Desporto;3004;Bagagem;30;Trolley Grande;01;Lixo
23;BAZAR;30;Bagagens & Desporto;3004;Bagagem;30;Trolley Grande;02;Maleável 2 Rodas
23;Bazar;30;Bagagens & Desporto;3004;Bagagem;30;Trolley Grande;03;Lixo
23;BAZAR;30;Bagagens & Desporto;3004;Bagagem;30;Trolley Grande;04;Maleável 4 Rodas
23;Bazar;30;Bagagens & Desporto;3004;Bagagem;30;Trolley Grande;05;Lixo
23;BAZAR;30;Bagagens & Desporto;3004;Bagagem;30;Trolley Grande;08;Maleável 8 Rodas
23;BAZAR;30;Bagagens & Desporto;3004;Bagagem;30;Trolley Grande;12;Rígido 2 Rodas
23;BAZAR;30;Bagagens & Desporto;3004;Bagagem;30;Trolley Grande;14;Rígido 4 Rodas
23;BAZAR;30;Bagagens & Desporto;3004;Bagagem;30;Trolley Grande;18;Rígido 8 Rodas
23;Bazar;30;Bagagens & Desporto;3004;Bagagem;40;Acessorios Viagem;01;Lixo
23;BAZAR;30;Bagagens & Desporto;3004;Bagagem;40;Acessorios Viagem;02;Segurança
23;Bazar;30;Bagagens & Desporto;3004;Bagagem;40;Acessorios Viagem;03;Lixo
23;BAZAR;30;Bagagens & Desporto;3004;Bagagem;40;Acessorios Viagem;04;Conforto
23;Bazar;30;Bagagens & Desporto;3004;Bagagem;40;Acessorios Viagem;05;Lixo
23;BAZAR;30;Bagagens & Desporto;3004;Bagagem;40;Acessorios Viagem;06;Higiene
23;Bazar;30;Bagagens & Desporto;3004;Bagagem;40;Acessorios Viagem;07;Lixo
23;BAZAR;30;Bagagens & Desporto;3004;Bagagem;40;Acessorios Viagem;08;Outros Acessorios
23;Bazar;30;Bagagens & Desporto;3004;Bagagem;40;Acessorios Viagem;09;Lixo
23;Bazar;30;Bagagens & Desporto;3004;Bagagem;50;Sacos;01;Lixo
23;BAZAR;30;Bagagens & Desporto;3004;Bagagem;50;Sacos;02;Sacos Viagem
23;Bazar;30;Bagagens & Desporto;3004;Bagagem;50;Sacos;03;Lixo
23;BAZAR;30;Bagagens & Desporto;3004;Bagagem;50;Sacos;04;Sacos Trolley
23;Bazar;30;Bagagens & Desporto;3004;Bagagem;50;Sacos;05;Lixo
23;Bazar;30;Bagagens & Desporto;3004;Bagagem;50;Sacos;07;Lixo
23;Bazar;30;Bagagens & Desporto;3004;Bagagem;50;Sacos;09;Lixo
23;Bazar;30;Bagagens & Desporto;3004;Bagagem;50;Sacos;11;Lixo
23;Bazar;30;Bagagens & Desporto;3004;Bagagem;50;Sacos;13;Lixo
23;Bazar;30;Bagagens & Desporto;3004;Bagagem;50;Sacos;15;Lixo
